"Code","CCS","CCS.Label"
"84066","233","Laboratory - Chemistry and Hematology"
"84067","233","Laboratory - Chemistry and Hematology"
"84068","233","Laboratory - Chemistry and Hematology"
"84069","233","Laboratory - Chemistry and Hematology"
"84070","233","Laboratory - Chemistry and Hematology"
"84071","233","Laboratory - Chemistry and Hematology"
"84072","233","Laboratory - Chemistry and Hematology"
"84073","233","Laboratory - Chemistry and Hematology"
"84074","233","Laboratory - Chemistry and Hematology"
"84075","233","Laboratory - Chemistry and Hematology"
"84076","233","Laboratory - Chemistry and Hematology"
"84077","233","Laboratory - Chemistry and Hematology"
"84078","233","Laboratory - Chemistry and Hematology"
"84079","233","Laboratory - Chemistry and Hematology"
"84080","233","Laboratory - Chemistry and Hematology"
"84081","233","Laboratory - Chemistry and Hematology"
"84082","233","Laboratory - Chemistry and Hematology"
"84083","233","Laboratory - Chemistry and Hematology"
"84084","233","Laboratory - Chemistry and Hematology"
"84085","233","Laboratory - Chemistry and Hematology"
"84086","233","Laboratory - Chemistry and Hematology"
"84087","233","Laboratory - Chemistry and Hematology"
"84088","233","Laboratory - Chemistry and Hematology"
"84089","233","Laboratory - Chemistry and Hematology"
"84090","233","Laboratory - Chemistry and Hematology"
"84091","233","Laboratory - Chemistry and Hematology"
"84092","233","Laboratory - Chemistry and Hematology"
"84093","233","Laboratory - Chemistry and Hematology"
"84094","233","Laboratory - Chemistry and Hematology"
"84095","233","Laboratory - Chemistry and Hematology"
"84096","233","Laboratory - Chemistry and Hematology"
"84097","233","Laboratory - Chemistry and Hematology"
"84098","233","Laboratory - Chemistry and Hematology"
"84099","233","Laboratory - Chemistry and Hematology"
"84100","233","Laboratory - Chemistry and Hematology"
"84101","233","Laboratory - Chemistry and Hematology"
"84102","233","Laboratory - Chemistry and Hematology"
"84103","233","Laboratory - Chemistry and Hematology"
"84104","233","Laboratory - Chemistry and Hematology"
"84105","233","Laboratory - Chemistry and Hematology"
"84106","233","Laboratory - Chemistry and Hematology"
"84107","233","Laboratory - Chemistry and Hematology"
"84108","233","Laboratory - Chemistry and Hematology"
"84109","233","Laboratory - Chemistry and Hematology"
"84110","233","Laboratory - Chemistry and Hematology"
"84111","233","Laboratory - Chemistry and Hematology"
"84112","233","Laboratory - Chemistry and Hematology"
"84113","233","Laboratory - Chemistry and Hematology"
"84114","233","Laboratory - Chemistry and Hematology"
"84115","233","Laboratory - Chemistry and Hematology"
"84116","233","Laboratory - Chemistry and Hematology"
"84117","233","Laboratory - Chemistry and Hematology"
"84118","233","Laboratory - Chemistry and Hematology"
"84119","233","Laboratory - Chemistry and Hematology"
"84120","233","Laboratory - Chemistry and Hematology"
"84121","233","Laboratory - Chemistry and Hematology"
"84122","233","Laboratory - Chemistry and Hematology"
"84123","233","Laboratory - Chemistry and Hematology"
"84124","233","Laboratory - Chemistry and Hematology"
"84125","233","Laboratory - Chemistry and Hematology"
"84126","233","Laboratory - Chemistry and Hematology"
"84127","233","Laboratory - Chemistry and Hematology"
"84128","233","Laboratory - Chemistry and Hematology"
"84129","233","Laboratory - Chemistry and Hematology"
"84130","233","Laboratory - Chemistry and Hematology"
"84131","233","Laboratory - Chemistry and Hematology"
"84132","233","Laboratory - Chemistry and Hematology"
"84133","233","Laboratory - Chemistry and Hematology"
"84134","233","Laboratory - Chemistry and Hematology"
"84135","233","Laboratory - Chemistry and Hematology"
"84136","233","Laboratory - Chemistry and Hematology"
"84137","233","Laboratory - Chemistry and Hematology"
"84138","233","Laboratory - Chemistry and Hematology"
"84139","233","Laboratory - Chemistry and Hematology"
"84140","233","Laboratory - Chemistry and Hematology"
"84143","233","Laboratory - Chemistry and Hematology"
"84144","233","Laboratory - Chemistry and Hematology"
"84145","233","Laboratory - Chemistry and Hematology"
"84146","233","Laboratory - Chemistry and Hematology"
"84149","233","Laboratory - Chemistry and Hematology"
"84150","233","Laboratory - Chemistry and Hematology"
"84151","233","Laboratory - Chemistry and Hematology"
"84152","233","Laboratory - Chemistry and Hematology"
"84153","233","Laboratory - Chemistry and Hematology"
"84154","233","Laboratory - Chemistry and Hematology"
"84155","233","Laboratory - Chemistry and Hematology"
"84156","233","Laboratory - Chemistry and Hematology"
"84157","233","Laboratory - Chemistry and Hematology"
"84158","233","Laboratory - Chemistry and Hematology"
"84159","233","Laboratory - Chemistry and Hematology"
"84160","233","Laboratory - Chemistry and Hematology"
"84161","233","Laboratory - Chemistry and Hematology"
"84162","233","Laboratory - Chemistry and Hematology"
"84163","233","Laboratory - Chemistry and Hematology"
"84164","233","Laboratory - Chemistry and Hematology"
"84165","233","Laboratory - Chemistry and Hematology"
"84166","233","Laboratory - Chemistry and Hematology"
"84167","233","Laboratory - Chemistry and Hematology"
"84168","233","Laboratory - Chemistry and Hematology"
"84169","233","Laboratory - Chemistry and Hematology"
"84170","233","Laboratory - Chemistry and Hematology"
"84171","233","Laboratory - Chemistry and Hematology"
"84172","233","Laboratory - Chemistry and Hematology"
"84173","233","Laboratory - Chemistry and Hematology"
"84174","233","Laboratory - Chemistry and Hematology"
"84175","233","Laboratory - Chemistry and Hematology"
"84176","233","Laboratory - Chemistry and Hematology"
"84181","233","Laboratory - Chemistry and Hematology"
"84182","233","Laboratory - Chemistry and Hematology"
"84183","233","Laboratory - Chemistry and Hematology"
"84184","233","Laboratory - Chemistry and Hematology"
"84185","233","Laboratory - Chemistry and Hematology"
"84186","233","Laboratory - Chemistry and Hematology"
"84187","233","Laboratory - Chemistry and Hematology"
"84188","233","Laboratory - Chemistry and Hematology"
"84189","233","Laboratory - Chemistry and Hematology"
"84190","233","Laboratory - Chemistry and Hematology"
"84191","233","Laboratory - Chemistry and Hematology"
"84192","233","Laboratory - Chemistry and Hematology"
"84193","233","Laboratory - Chemistry and Hematology"
"84194","233","Laboratory - Chemistry and Hematology"
"84195","233","Laboratory - Chemistry and Hematology"
"84196","233","Laboratory - Chemistry and Hematology"
"84197","233","Laboratory - Chemistry and Hematology"
"84198","233","Laboratory - Chemistry and Hematology"
"84199","233","Laboratory - Chemistry and Hematology"
"84200","233","Laboratory - Chemistry and Hematology"
"84202","233","Laboratory - Chemistry and Hematology"
"84203","233","Laboratory - Chemistry and Hematology"
"84206","233","Laboratory - Chemistry and Hematology"
"84207","233","Laboratory - Chemistry and Hematology"
"84208","233","Laboratory - Chemistry and Hematology"
"84209","233","Laboratory - Chemistry and Hematology"
"84210","233","Laboratory - Chemistry and Hematology"
"84211","233","Laboratory - Chemistry and Hematology"
"84212","233","Laboratory - Chemistry and Hematology"
"84213","233","Laboratory - Chemistry and Hematology"
"84214","233","Laboratory - Chemistry and Hematology"
"84215","233","Laboratory - Chemistry and Hematology"
"84216","233","Laboratory - Chemistry and Hematology"
"84217","233","Laboratory - Chemistry and Hematology"
"84218","233","Laboratory - Chemistry and Hematology"
"84219","233","Laboratory - Chemistry and Hematology"
"84220","233","Laboratory - Chemistry and Hematology"
"84221","233","Laboratory - Chemistry and Hematology"
"84222","233","Laboratory - Chemistry and Hematology"
"84223","233","Laboratory - Chemistry and Hematology"
"84224","233","Laboratory - Chemistry and Hematology"
"84225","233","Laboratory - Chemistry and Hematology"
"84226","233","Laboratory - Chemistry and Hematology"
"84227","233","Laboratory - Chemistry and Hematology"
"84228","233","Laboratory - Chemistry and Hematology"
"84231","233","Laboratory - Chemistry and Hematology"
"84232","233","Laboratory - Chemistry and Hematology"
"84233","233","Laboratory - Chemistry and Hematology"
"84234","233","Laboratory - Chemistry and Hematology"
"84235","233","Laboratory - Chemistry and Hematology"
"84236","233","Laboratory - Chemistry and Hematology"
"84237","233","Laboratory - Chemistry and Hematology"
"84238","233","Laboratory - Chemistry and Hematology"
"84239","233","Laboratory - Chemistry and Hematology"
"84240","233","Laboratory - Chemistry and Hematology"
"84241","233","Laboratory - Chemistry and Hematology"
"84242","233","Laboratory - Chemistry and Hematology"
"84243","233","Laboratory - Chemistry and Hematology"
"84244","233","Laboratory - Chemistry and Hematology"
"84245","233","Laboratory - Chemistry and Hematology"
"84246","233","Laboratory - Chemistry and Hematology"
"84247","233","Laboratory - Chemistry and Hematology"
"84248","233","Laboratory - Chemistry and Hematology"
"84249","233","Laboratory - Chemistry and Hematology"
"84250","233","Laboratory - Chemistry and Hematology"
"84251","233","Laboratory - Chemistry and Hematology"
"84252","233","Laboratory - Chemistry and Hematology"
"84253","233","Laboratory - Chemistry and Hematology"
"84254","233","Laboratory - Chemistry and Hematology"
"84255","233","Laboratory - Chemistry and Hematology"
"84256","233","Laboratory - Chemistry and Hematology"
"84257","233","Laboratory - Chemistry and Hematology"
"84258","233","Laboratory - Chemistry and Hematology"
"84259","233","Laboratory - Chemistry and Hematology"
"84260","233","Laboratory - Chemistry and Hematology"
"84261","233","Laboratory - Chemistry and Hematology"
"84262","233","Laboratory - Chemistry and Hematology"
"84263","233","Laboratory - Chemistry and Hematology"
"84264","233","Laboratory - Chemistry and Hematology"
"84265","233","Laboratory - Chemistry and Hematology"
"84266","233","Laboratory - Chemistry and Hematology"
"84267","233","Laboratory - Chemistry and Hematology"
"84268","233","Laboratory - Chemistry and Hematology"
"84269","233","Laboratory - Chemistry and Hematology"
"84270","233","Laboratory - Chemistry and Hematology"
"84271","233","Laboratory - Chemistry and Hematology"
"84272","233","Laboratory - Chemistry and Hematology"
"84273","233","Laboratory - Chemistry and Hematology"
"84274","233","Laboratory - Chemistry and Hematology"
"84275","233","Laboratory - Chemistry and Hematology"
"84276","233","Laboratory - Chemistry and Hematology"
"84277","233","Laboratory - Chemistry and Hematology"
"84278","233","Laboratory - Chemistry and Hematology"
"84279","233","Laboratory - Chemistry and Hematology"
"84280","233","Laboratory - Chemistry and Hematology"
"84281","233","Laboratory - Chemistry and Hematology"
"84282","233","Laboratory - Chemistry and Hematology"
"84283","233","Laboratory - Chemistry and Hematology"
"84284","233","Laboratory - Chemistry and Hematology"
"84285","233","Laboratory - Chemistry and Hematology"
"84286","233","Laboratory - Chemistry and Hematology"
"84287","233","Laboratory - Chemistry and Hematology"
"84288","233","Laboratory - Chemistry and Hematology"
"84289","233","Laboratory - Chemistry and Hematology"
"84290","233","Laboratory - Chemistry and Hematology"
"84291","233","Laboratory - Chemistry and Hematology"
"84292","233","Laboratory - Chemistry and Hematology"
"84293","233","Laboratory - Chemistry and Hematology"
"84294","233","Laboratory - Chemistry and Hematology"
"84295","233","Laboratory - Chemistry and Hematology"
"84296","233","Laboratory - Chemistry and Hematology"
"84297","233","Laboratory - Chemistry and Hematology"
"84298","233","Laboratory - Chemistry and Hematology"
"84299","233","Laboratory - Chemistry and Hematology"
"84300","233","Laboratory - Chemistry and Hematology"
"84301","233","Laboratory - Chemistry and Hematology"
"84302","233","Laboratory - Chemistry and Hematology"
"84303","233","Laboratory - Chemistry and Hematology"
"84304","233","Laboratory - Chemistry and Hematology"
"84305","233","Laboratory - Chemistry and Hematology"
"84306","233","Laboratory - Chemistry and Hematology"
"84307","233","Laboratory - Chemistry and Hematology"
"84308","233","Laboratory - Chemistry and Hematology"
"84309","233","Laboratory - Chemistry and Hematology"
"84310","233","Laboratory - Chemistry and Hematology"
"84311","233","Laboratory - Chemistry and Hematology"
"84312","233","Laboratory - Chemistry and Hematology"
"84313","233","Laboratory - Chemistry and Hematology"
"84314","233","Laboratory - Chemistry and Hematology"
"84315","233","Laboratory - Chemistry and Hematology"
"84316","233","Laboratory - Chemistry and Hematology"
"84317","233","Laboratory - Chemistry and Hematology"
"84318","233","Laboratory - Chemistry and Hematology"
"84375","233","Laboratory - Chemistry and Hematology"
"84376","233","Laboratory - Chemistry and Hematology"
"84377","233","Laboratory - Chemistry and Hematology"
"84378","233","Laboratory - Chemistry and Hematology"
"84379","233","Laboratory - Chemistry and Hematology"
"84380","233","Laboratory - Chemistry and Hematology"
"84381","233","Laboratory - Chemistry and Hematology"
"84382","233","Laboratory - Chemistry and Hematology"
"84383","233","Laboratory - Chemistry and Hematology"
"84384","233","Laboratory - Chemistry and Hematology"
"84385","233","Laboratory - Chemistry and Hematology"
"84386","233","Laboratory - Chemistry and Hematology"
